text,label_meaning,label_predicted
一位老贫农见他成天风里来，雪里去，穿的就是那一件破棉袄，一条薄棉裤，心疼地说：“水才呀！,,0
那时顾先生等一批北大教授由于躲避北京政府的黑暗统治，南下厦门，又来到广州，到中山大学教书，这时我们才初次相遇，但因为有了前几年在《歌谣》上通信的铺垫，我们一见面就成了老熟人。,,1
如像古希腊的艺人多系奴隶出身一样，在旧中国也只有穷孩子才去学习戏曲。,,1
我真被这热情所感动了，我不知怎样回答他们才好，只连声说：“谢谢！,,1
才在思想上弄通了，一致认识了保卫既得果实，完全靠自己的力量。,,1
我计算了一下，去年我们村平均每亩耕地施用化肥量才合4公斤。,,1
朱熹注的《四书五经》上、中、下三册，才22元。,,1
据悉，欧共体委员会的这一补充协定方案将在欧共体12个成员国批准后，正式提交给自由贸易联盟诸国作为谈判基础，双方就补充协定达成协议后，欧洲经济区才可正式实现。,,2
在这个基础上，才出现了三个乡的群众主动让水的感人事例。,,2
正是由于他们有了这样痛苦的人生经历，才使他们精神升华并寻求宣泄。,,2
况且，河曲县城有一些对外招生的电脑培训班，收费才100元，还包学会。,,1
随着体制改革进展，各方面的资金正在以国内需求和国际需求为导向来配置音像产业资源，所以，只有加紧开发新的空间，创造新的赢利模式，加大软件产业的投资，加快集约化经营步伐，才可以提升音像企业的竞争实力。,,2
我们继续给她指出，那个所谓“红卫兵”的组织对厂内走资本主义道路当权派是明斗暗保，他们一直把那些人保护在地下室里，“红卫队”哪儿也找不到，直到夺权的时候，才从所谓“红卫兵”总部的地下室里揪了出来。,,1
第二次世界大战期间，大会曾停顿十年，直至一九四八年才在瑞典斯德哥尔摩召开了第十七届国际红十字大会。,,1
我们有些做财政工作的同志常常说“八月十五放光明”，就是到了每年的八、九月间，才动用预备费（和一部分超计划收入），安排一些新的支出项目。,,1
其他当天没赛事的3人则痛痛快快地在长城上“浪费”了整个下午，直到傍晚才余兴未尽地返回酒店。,,1
1845年的长洲码头，鸦片战争的硝烟才刚刚散去。,,1
有了这个胜利，新的、社会主义社会的新　尚、新纪律才可能建立。,,2
气象部门需要努力提高风、光变化情况的预报准确率；电力部门提高大规模风、光能源的存储能力，才可能实现调度的稳定不久前参加了一次电力部门的学术研讨会，通过一些专家的介绍，笔者对供电部门在能源品种选择上经常“弃风”“弃光”的做法有了新的理解。,,2
如开始有的经理听了特务的造谣，认为只要有钱就斗，斗争是平疙瘩割韭菜，讨论中根据本地实况，大家才一致认识到群众斗争那些讹诈人的恶霸、坏地主、汉奸等是合理的。,,1
参加培训的学员在礼宾、领事业务考试合格后才可出国。,,2
小平同志力挽狂澜，乘改革开放东风发展中国核电的决心不变，正是他一锤定音，才使反核风波成功化解。,,2
正因为是小主人办《小主人》，才使这张报纸更富于孩子气、儿童味。,,2
只有人民生活幸福、人与人和谐相处，社会才会安定有序。,,2
总之，世界各国加强联合，使苏联在阿富汗问题上遭到的困难越来越大，直到碰得头破血流，那时，才会出现真正的、有效的政治解决的条件。,,2
连同学过个生日，一张自己制作的贺卡、一声真诚的祝愿似乎都已送不出手，非要下馆子外带生日蛋糕、音乐贺卡才体面。,,1
南平市干部关立泉等说：1950年，在南平破获了以“国民党闽赣前线突击司令部政训处”主任卢炳荣为首的阴谋组织，人民莫不拍手称快，只有万九光之流才会感到“恻隐”，大叫“冤枉”。,,2
许多集市上人群摩肩接踵，货摊上各类服装五光十色，远地来的香蕉、菠萝、蜜桔应有尽有，以往只在大城市里才卖得动的呢绒绸布，像幔帐一样悬挂于街市两边，把店铺的门脸都遮住了。,,1
当时有人认为水面太多会制约用地，要填掉很多才可以提高土地利用率。,,1
推开卫生间的木门，才发现现代化的洁具设备都集中到那里去了。,,2
当着帝王将相、才子佳人、牛鬼蛇神充斥文艺舞台的时候，他竟然露骨地叫嚷什么文艺工作的“方向问题解决了”，还鼓吹文艺创作要向封、资、修文艺看齐，“争取够得上在世界范围内比的水平”，以迎合国际上帝、修、反的需要。,,0
在党委正副书记带动下，全体党委成员立即分片、走点，星夜传达，直到深夜两点钟才传达完，使上级指示立即得到贯彻执行。,,1
经过组织的及时教育和同学们的帮助，特别是参加了农村社会主义教育运动，才使我真正认识到这不是生活小事，而是关系到我成为什么样的接班人的大问题。,,2
这些选手都是年轻学生，纪淑如才17岁。,,1
因为经营了大半年以后，才发现这两个农场原来的地方，根本不适合机械生产，只好把它丢掉，再到别的地方建立新场。,,2
人们称赞该学校“无愧中华牌，源源育良才”。,,0
评委们在筛选的过程中，了解了这些具体成果的详细内容，又进行了细致的横向比较，最终才作出裁决。,,1
当阳市委、市政府积极为落榜青年创造施展才华的良好环境。,,0
早晨上班天不明，夜半三更才下班。,,1
火柴贴花虽小，却为艺术家们显示才华提供了“用武之地”。,,0
正因为如此，我们党在过渡时期的总路线才以逐步实现国家的社会主义工业化为主体；我们第一个五年计划也以建立社会主义工业化的初步基础作为发展的重点；我们第二个五年计划也把工业建设当作首要的任务，以便建立起社会主义工业化的巩固基础。,,2
入伍才四个月的宣正如，正在工棚里抡着大锤打铁。,,1
有学生工作1年，觉得对不起自己的学历，遂才决定回国。,,1
安全公司”我独创，强盗黑店把金镶，裁军幕后扩军忙，杀人机关笑里藏，我加你减才公平，你退我进理应当。,,1
率领波兰人部队的顿布罗夫斯基将军便曾参加过巴黎公社的巷战，哥斯邱科与拉斐德曾协助美国人进行过争取独立的战争，以林肯为名的美国支队以及其他许多民族与国家的支队也曾为西班牙共和国作过反佛朗哥法西斯统治的战斗……奥斯汀麦克阿瑟捏造材料矛盾百出连美国的反动报纸都说“不能置信”美国代表团为了诽谤而引证的主要证据之一，就是：“只有全国性的巨大努力才可能从事这样大规模的行动”。,,2
作为美术世家的后代，天资聪慧的庞涛，自幼就受到中国古代艺术和西方现代艺术熏陶，接受了严格的基础训练，很早就展露出过人的艺术才华。,,0
医生们见此情况，当机立断，马上打针，并切开静脉血管，进行输液……十二个小时过去了，输液几千毫升，“薇薇”才从昏迷中苏醒过来，伸出干裂的舌头，缓慢地舔着嘴唇。,,1
1979年他获悉碳纤维不仅在尖端领域中有着重要用途，而且在民用工业方面也有广泛的用途，需求量也很大，但当时，我国研制碳纤维的工作才刚刚起步。,,1
法兰西大革命，一个资产阶级革命闹腾了七十年，我们的社会主义革命才几年？,,1
当法庭把传票递到苏丝蒂手里时，她才仔细看了一遍合约，上写：结婚后5年内苏丝蒂不得长胖，每增一磅体重，应赔偿克伦斯1000澳元，体重增加到一定程度，克伦斯提出离婚，对方应予同意。,,1
在这种明显带有种族歧视色彩的白澳政策下，夺取土著儿童的行为被披上了合法的外衣，一直延续了80年，到本世纪60年代末才告正式结束。,,1
后王开鹏出于同情，给了每人一点路费，我们才含恨离开那个鬼地方。,,1
他用劲将整个袖子撕掉，才保全了手臂。,,2
严格生产监管，才会安全走进安达的生产基地，最先映入眼帘的是各种大型的生产仪器。,,2
有了先进的医疗设备，医生才会如虎添翼，创造出一个个生命奇迹。,,2
但是，李贺还是不能考进士，只能担任协律郎那样的小官，郁郁不得志，死时才二十七岁。,,1
在宋代，大批缺德无才之徒迁入仕途，官僚机构极为臃肿，泛官冗员多如牛毛，常常闹到一官五、六人来做的局面，而且官场腐败，“居其官不知其职者十有八九”。,,0
妇联的各级组织，也正是在党的领导下，执行了党的发动妇女和男子一道参加各项革命运动和各种建设事业的方针，才使自己的工作获得了很大成绩的。,,2
因交通堵塞，有的人花费数小时才到达疏散地点，还有很多人睡在汽车中。,,1
可一个“呆”字把田桂芹心里说得那叫苦涩，“我才30多岁，身体又不坏，难道就这么真的在家里呆下去了吗？,,1
河北省第二监狱一个被判处无期徒刑的反革命犯张进武，长时间他一直顾虑家中有个才几个月的小女孩，早已不在人世了。,,1
根据毛主席关于“当官的要向战士学习，把别人的经验变成自己的，他的本领就大了”的教导，他想：矿上的同志战斗在生产第一线，他们这样提，肯定有道理，应当到现场调查一番，跟矿里的同志商量一下，看看群众有什么办法和措施，然后再做决定，才会更有把握。,,2
